ALT,ALP,AST,ALB,LDH,CK,CK MB,ALDO,CREA,P,CO2,AMM,NA/K,New_category,JB_category,Month
9.5,853,343.8,16,2009,6955.555541,74981.6,585.2,26.5,8.39,2.3,1165.7,81.91256831,Gill_issues,UNHEALTHY,July
2.8,414.9,262.2,15.1,1152.6,13176,28021.2,403.4,25,8.19,7.7,1405.6,78.1025641,Gill_issues,UNHEALTHY,July
2.5,469.2,412.6,16.2,590.1,11937.6,23368,225.2,22.9,7.71,5.3,1201.3,93.04347826,Gill_issues,UNHEALTHY,July
1.8,513.9,240.2,14.2,628.5,7742.4,12204.4,56,24.3,7.6,5.8,1195.6,96.16352201,Gill_issues,UNHEALTHY,July
1.5,455.7,152.4,13.4,2013.3,4411.2,7183.8,149.6,22.1,7.88,6.7,1492.3,85.85227273,Gill_issues,UNHEALTHY,July
9.952152778,733.4,144.1,13.4,2486.3,7867.2,11673.8,200.9,22.9,8.05,5.6,1531.8,72.8708134,Gill_issues,UNHEALTHY,July
2.3,513,163,17.4,1182.4,4.8,40.8,201.4208609,27.2,7.51,7.935244755,740.4,29.18478261,Gill_issues,UNHEALTHY,August
1.5,548.4,129.7,16.3,1297.5,6955.555541,17499.4444,0.2,25,7.25,0.2,846.2,45.32394366,Gill_issues,UNHEALTHY,August
0.3,504.3,132.8,15.8,1173.9,835.2,1204.2,24.5,23.6,6.98,4.1,1065.1,20.2970297,Gill_issues,UNHEALTHY,August
9.952152778,519.7,91.4,15.2,1014.1,456,591.8,23.2,35.2,9.35,0.5,1181.9,41.76020408,Gill_issues,UNHEALTHY,August
51.5,422.3,134.7,15.3,206.7,6955.555541,19720.92,27.7,65.7,4.17,7.935244755,1222.9,125.4198473,Gill_issues,UNHEALTHY,August
9.5,472.4,218.5961212,15.00353293,1480.7,494.4,755.2,15.1,38.01178571,5.900787879,7.935244755,832.7993293,73.109515,Gill_issues,UNHEALTHY,September
3.5,465.7,308.2,17.6,2563,8404.8,14143.2,172.1,30.1,6.78,7.935244755,591.4,110.0689655,Gill_issues,UNHEALTHY,September
3.3,573.8,362.7,20.6,2004.8,648,898,34.9,28,8.32,7.935244755,724.6,73.48214286,Gill_issues,UNHEALTHY,September
2.5,754.9,325.1,17.5,2062.3,7876.8,12367.6,125.3,28,7.63,7.935244755,771.3,73.13364055,Gill_issues,UNHEALTHY,September
1.3,582.8,292.2,19.7,2605.6,408,510.2,50.6,30.1,8.61,7.935244755,752.8,62.58687259,Gill_issues,UNHEALTHY,September
9.952152778,197.1,277.6,15.00353293,2705.7,19.2,102,12.4,29.4,5.900787879,7.935244755,832.7993293,27.36672052,Gill_issues,UNHEALTHY,September
1.5,425.5,161.1,15.4,1847.1,4145.76,7833.87,129,22.1,6.23,6.9,1152,86.17346939,Gill_issues,UNHEALTHY,September
9.952152778,391.7,126.6,14.5,1614.9,2653.92,4576.65,201.4208609,20.7,4.81,7.935244755,621.9,102.3030303,Gill_issues,UNHEALTHY,September
9.952152778,255,218.5961212,15.00353293,1840.200152,6955.555541,17499.4444,201.4208609,38.01178571,5.900787879,7.935244755,832.7993293,73.109515,Gill_issues,UNHEALTHY,September
6.8,513.6,439.1,16.6,1231.4,5203.2,8551.2,199.6,25.8,6.62,5.3,1143.9,132.7350427,Gill_issues,UNHEALTHY,September
4,479.2,413.5,15.2,396.3,7305.6,14122.8,160.9,21.4,6.82,4,841.7,112.7536232,Gill_issues,UNHEALTHY,September
2.5,518.1,376.7,17.1,498.5,8188.8,13939.2,146,24.3,7.03,6.7,1055.5,76.79802956,Gill_issues,UNHEALTHY,September
2,334.4,229.4,16,357.9,3326.4,5183.8,50.6,22.9,6.18,4.4,978.4,71.15207373,Gill_issues,UNHEALTHY,September
0.8,530,214.2,17.4,1303.8,5606.4,8694.2,214.4,22.9,7.01,5.3,1034.4,90.69767442,Gill_issues,UNHEALTHY,September
15.3,599.8,258.9,13.7,1257,6955.555541,16396.35,156.4,20,3.5,6.5,666.4,118.7412587,Gill_issues,UNHEALTHY,September
1,504.9,117.4,14.5,1259.1,3885.12,6964.47,149.9,36.7,6.09,8.9,905.4,125.8208955,Gill_issues,UNHEALTHY,September
0.8,471.2,199,14.9,287.6,6955.555541,18958.65,85.5,34.5,5.74,4.3,977.9,91.36612022,Gill_issues,UNHEALTHY,September
53.5,702.8,218.5961212,18.4,656.2,36100.8,28225.23,771.8,28.7,5.75,3.2,658.5,96.125,Gill_issues,UNHEALTHY,November
12.6,586.6,272,17.5,377.1,36633.6,28258.89,672.5,25.8,4.87,7.935244755,733.4,167.2043011,Gill_issues,UNHEALTHY,November
6.3,825.7,313.4,17.1,1372,4698.72,8932.89,465.2,22.9,5.33,9.3,658.7,76.63366337,Gill_issues,UNHEALTHY,November
4.8,774.2,429.9,17.8,743.5,13305.6,14274.87,430.3,27.2,3.98,10.2,582.3,117.2727273,Gill_issues,UNHEALTHY,November
20.3,286.6,218.5961212,17.9,2961.75,6955.555541,17499.4444,567.3,25.1,3.4,7,599.3,80.44444444,Gill_issues,UNHEALTHY,December
14.6,578,114.1,16.4,2813.25,26784,17499.4444,515.4,42.1,4.56,9.4,593.8,83.54651163,Gill_issues,UNHEALTHY,December
7,707.1,218.8,15.2,4238.85,14712,17499.4444,7.3,64.8,5.44,6.2,958,74.22572178,Gill_issues,UNHEALTHY,December
5,722.4,195.2,13.3,2905.65,902.4,17499.4444,6.8,135.5,6.82,6.3,973,65.64220183,Gill_issues,UNHEALTHY,December
4.3,894,44.4,12,1272.15,633.6,17499.4444,4.6,129.9,6.28,4.7,1044.8,61.06837607,Gill_issues,UNHEALTHY,December
2.8,781.9,298.6,15.8,2912.25,3849.6,17499.4444,17,32.2,5.26,6.4,931.1,76.22047244,Gill_issues,UNHEALTHY,December
1.8,728.4,252.7,14.5,4040.85,3979.2,17499.4444,26.7,25.1,4.98,7.7,963,62.67818575,Gill_issues,UNHEALTHY,December
1.5,791.9,188.4,13.3,2852.85,3936,17499.4444,4.6,149,7.84,5.5,1401.5,50.97472924,Gill_issues,UNHEALTHY,December
0.8,799.2,287.6,13.8,1503.15,2702.4,17499.4444,11.1,35.7,5.4,9.3,864.3,57.02970297,Gill_issues,UNHEALTHY,December
0.5,419.6,147,11.4,3077.25,76.8,17499.4444,201.4208609,29.4,4.94,5.3,747.1,81.21883657,Gill_issues,UNHEALTHY,December
9.952152778,861.4,380,13.4,4070.55,1152,17499.4444,3,35,5.7,6.3,868.3,71.9201995,Gill_issues,UNHEALTHY,December
9.952152778,890,119.7,12.9,2763.75,105.6,17499.4444,201.4208609,45.6,6.52,6.3,1219.3,56.31683168,Gill_issues,UNHEALTHY,December
8,500.8,88.1,16.6,2778.3,14740.8,17499.4444,324.8,36.4,3.62,7.9,385.2,71.6372796,Gill_issues,UNHEALTHY,December
6.8,580,220.8,16.1,2721.6,40060.8,17499.4444,331.3,21.6,3.4,7.6,427,72.2,Gill_issues,UNHEALTHY,December
4.5,480.9,383.1,12.5,3153.15,3134.4,17499.4444,33.8,21.6,3.08,14.4,708.2,70.31941032,Gill_issues,UNHEALTHY,December
2.5,451.2,279.1,16.9,3405.15,39268.8,17499.4444,233,27.2,4.1,6.3,425,90,Gill_issues,UNHEALTHY,December
1,579,389.1,14.3,1858.5,3974.4,17499.4444,21.9,19.5,3.34,8.1,636.2,70.42183623,Gill_issues,UNHEALTHY,December
0.8,557.4,26.3,13.1,1367.1,206.4,17499.4444,2.4,136.9,4.6,7.7,971.3,58.03757829,Gill_issues,UNHEALTHY,December
0.5,573.3,39.6,13.6,1908.9,144,17499.4444,201.4208609,24.4,3.18,9,572.4,85.6379822,Gill_issues,UNHEALTHY,December
0.3,556.7,260.8,14.4,2497.95,6384,17499.4444,28.4,32.2,3.64,7.935244755,437,78.69209809,Gill_issues,UNHEALTHY,December
0.3,508.8,77.5,14,1357.65,1036.8,17499.4444,10,25.1,3.66,6.3,534.5,61.42857143,Gill_issues,UNHEALTHY,December
9.952152778,578.7,109.1,16.3,1644.3,4929.6,17499.4444,26.2,55.6,3.76,8,511.1,62.19730942,Gill_issues,UNHEALTHY,December
9.952152778,758.6,64.2,15.1,1357.65,2169.6,17499.4444,25.7,23.7,4.64,8.1,741.7,72.3,Gill_issues,UNHEALTHY,December
9.952152778,466.2,65.8,13.4,1571.85,196.8,17499.4444,2.4,17.3,2.76,8.5,599.8,75.59681698,Gill_issues,UNHEALTHY,December
9.952152778,278.9,2.4,12,1294.65,57.6,17499.4444,3,27.2,2.88,7.9,546.2,69.408867,Gill_issues,UNHEALTHY,December
0.3,666.8,50.2,12.3,1840.200152,350.4,17499.4444,201.4208609,107.2,9.18,5.3,1924.3,59.04958678,Gill_issues,UNHEALTHY,February
9.952152778,1052,70,14.8,1840.200152,2049.6,17499.4444,0.8,66.2,8.94,6.3,1792.9,60.5982906,Gill_issues,UNHEALTHY,February
9.952152778,751.6,130.5,14.1,2473.35,1353.6,17499.4444,201.4208609,54.8,8.06,7.8,1733.4,54.93333333,Gill_issues,UNHEALTHY,February
10.9,1175.6,273.1,18,1377.3,12795.8,27528.6,606.2,26.1,6.34,10,741.2,65.42168675,Gill_issues,UNHEALTHY,March
10.6,1122.9,178.7,18.1,1460.55,3743.9,6609.6,318.4,94.5,9.1,9.7,650.2,80.89201878,Gill_issues,UNHEALTHY,March
18.6,762.3,268.2,16.3,2987.55,9728.4,16889,584.8,46.9,6.9,10.8,1080.8,64.74383302,Gill_issues,UNHEALTHY,March
16.2,787.7,264.1,14,656.85,8695,17287.2,562,21.5,5.62,15.2,1044.1,61.84210526,Gill_issues,UNHEALTHY,March
38.2,1153.6,190.1,20.3,2222.85,14674.8,41240.8,685.5,94.5,13.76,9.5,1169,52.19968799,Gill_issues,UNHEALTHY,March
11.1,825.4,253.3,15,1827.45,5669.8,9359.6,459.9,33.9,5.52,15.6,876.2,67.62886598,Gill_issues,UNHEALTHY,March
14.1,642.3,275.9,17.2,1718.1,8084.3,12697.6,508.9,52.8,7.04,13,949.5,69.78448276,Gill_issues,UNHEALTHY,March
1.1,24.9,61.8,3.2,888.3,6120.8,11407.8,384.7,5.9,4.06,10.3,769.7,42.85340314,Gill_issues,UNHEALTHY,March
6.4,586.4264706,209.9,13.3,1840.200152,6955.555541,17499.4444,201.4208609,20.9,8.02,6.7,426.7,52.9098966,Gill_issues,UNHEALTHY,March
7.1,1156.7,202.8,17.3,2704.05,249,17499.4444,201.4208609,30.6,11.26,9.7,750.1,50.12278308,Gill_issues,UNHEALTHY,March
5.5,849.1,271.8,17.3,701.1,6374.4,11863,422.6,31.9,7.24,7.935244755,670.1,76.15384615,Gill_issues,UNHEALTHY,March
4.67,227.23,329.83,12.51,1049.61,5120.2,8676.8,370.65,16.3,4.7,12.19,549.82,56.50865052,Gill_issues,UNHEALTHY,April
8.5,289.31,84.4,13.58,362.88,14660.7,36613.2,415.35,15,3.68,14.05,257.49,62.00380228,Gill_issues,UNHEALTHY,April
3.4,512.88,324.6,16.06,2927.73,10837,19923.4,393.75,17.6,4.96,11.48,237.04,45.6302521,Gill_issues,UNHEALTHY,April
26.34,277.45,36.23,13.46,2272.215,14397.7,99617.2,210.15,17.6,4.6,11.76,287.78,38.96904762,Gill_issues,UNHEALTHY,April
3.4,422.55,276.64,14.8,1216.095,5951.7,9757.8,391.35,17.6,5.18,12.19,333.47,47.87683284,Gill_issues,UNHEALTHY,April
4.89,338.14,303.87,14.9,2802.87,16845,40652.8,357.75,15.65,4.5,13.69,191.6,44.72259811,Gill_issues,UNHEALTHY,April
2.55,352.79,262.4,13.85,318.66,8493,13418.2,349.95,45.56,3.68,13.3,228.22,70.20560748,Gill_issues,UNHEALTHY,April
35.26,435.1,218.5961212,14.54,1484.025,15478.1,95691.2,107.85,33.36,3.58,16.88,197.66,34.77412032,Gill_issues,UNHEALTHY,April
45.4,496.5,57.9,13.5,3185.25,18423.4,62501.4,704.1,20.2,9.96,20.9,1823.3,26.47234679,PD,UNHEALTHY,March
212.7,607.1,178.8483333,15.6,1966.39669,18063.98065,74187.81194,209.4,20.9,9.82,19.3,1906.7,20.13777268,PD,UNHEALTHY,March
29.8,764,62.7,15,2899.05,18766.3,52108.2,669.6,29.3,11.06,22.8,1932.5,25.4061826,PD,UNHEALTHY,March
29.8,613,152.9,16.2,1364.4,14167.5,27547.6,643.4,30.6,9.34,22.1,1713.7,46.1192053,PD,UNHEALTHY,March
7.1,830.6,201.7,16.8,2337.3,89.3,26713.2,621.3,24.1,10,13.8,1298.9,29.43555181,PD,UNHEALTHY,March
29.8,555.8,131.4,16.2,2025.15,15097.6,30620,621.3,22.2,9.24,17.5,1643.8,26.00152323,PD,UNHEALTHY,March
37.7,574.3,68.7,15.1,2519.4,42.3,57077.2,657.9,22.8,9.14,19.1,1758.9,33.36520076,PD,UNHEALTHY,March
111.6,115.6,178.8483333,12.7,1966.39669,606,74187.81194,436.1903922,21.5,9.04,12.1,1221.4,20.84662577,PD,UNHEALTHY,March
20.4,769.2,113.4,16.1,2735.25,15623.7,882,657.2,24.8,9.12,18.6,1648.7,37.61290323,PD,UNHEALTHY,March
84.2,575.3,178.8483333,16.1,2064.15,12988.4,70030.6,654.5,23.5,10.12,17.5,1921.9,23.45662408,PD,UNHEALTHY,March
37.3,943.3,241.5,20.2,1642.65,18517.3,57210,676.5,93.9,11.7,8.3,2209.6,21.24751161,PD,UNHEALTHY,March
19.5,1323.1,248.4,19.6,591.75,9775.4,23451,363.3,71.7,11.74,10.5,2120.3,46.98550725,PD,UNHEALTHY,March
17.4,1136.2,253.1,18.2,2982.3,17498,43004.6,726.9,86.7,10.86,12.3,2124.8,29.58448753,PD,UNHEALTHY,March
33.8,1505.2,203.2,20.5,3328.35,12110,70277.2,688.3,87.4,11.4,12.6,2165.1,21.86464088,PD,UNHEALTHY,March
11.8,1230,263.7,20.1,3346.5,70.5,42018.4,684.8,76.3,11.8,9.5,1834.6,25.1486698,PD,UNHEALTHY,March
20.2,1183.2,273.5,18.1,2017.35,11842.3,66.4,618.6,91.9,11.12,12.1,2151.3,28.50615114,PD,UNHEALTHY,March
14.6,2202.4,257,21.1,576.15,12194.6,25878.6,499.2,80.2,12.08,14.2,2290.7,30.25689819,PD,UNHEALTHY,March
15.8,1381.3,248.6,19.9,1265.55,1291.8,20833.8,582,83.5,12.14,14,2172,40.76238882,PD,UNHEALTHY,March
15.1,1300.4,238.7,21,2797.65,15853.9,33825.2,686.9,98.4,12.74,10.3,2160.2,24.0060698,PD,UNHEALTHY,March
14.8,1257.2,269.5,17.2,797.25,10080.7,22161.4,502,78.9,8.5,9.5,1409.7,46.38054363,PD,UNHEALTHY,March
19.51,834.11,87.81,17.18,2823.675,12091.2,53037.4,652.39,23.47,9.34,16.91,1144.94,23.02853261,PD,UNHEALTHY,March
29.09,545.67,78.14,15.26,3151.44,17742.2,47992.6,663.43,21.51,8.82,16.98,1580.14,24.79483501,PD,UNHEALTHY,March
6.66,622.05,163.48,18.16,1197.885,11264.5,19601,543.38,24.77,7.08,14.62,1028.39,48.51420455,PD,UNHEALTHY,March
430.99,245.72,178.8483333,25.38,230.22,18063.98065,74187.81194,436.1903922,20.21,7.34,11.26,1074.61,17.45299145,PD,UNHEALTHY,March
62.5,1053.84,178.8483333,16.16,2678.01,11320.8,66010,648.25,24.12,8.44,21.99,1373.11,37.0862069,PD,UNHEALTHY,March
317.66,466.84,178.8483333,18.94,1335.75,18063.98065,74187.81194,436.1903922,16.3,7.08,13.55,1257.06,17.75669383,PD,UNHEALTHY,March
302.01,237.69,178.8483333,17.01,1437.21,18063.98065,74187.81194,436.1903922,13.04,6.94,12.12,1284.84,17.92482916,PD,UNHEALTHY,March
15.3,863.06,120.49,16.31,1471.02,10813.5,21175.2,577.88,21.51,7.48,17.56,902.01,50.73746313,PD,UNHEALTHY,March
12.03,1018.61,271.17,16.8,521.55,7262.2,14385.4,310.85,41.07,9.28,13.69,1379.01,54.91034483,PD,UNHEALTHY,March
15.07,1074.77,225.39,18.3,1405.98,16093.4,35304.6,653.77,39.77,9.72,13.48,1581.13,27.58833922,PD,UNHEALTHY,March
494.07,406.85,178.8483333,21.49,3476.595,18063.98065,74187.81194,436.1903922,35.21,7.88,13.41,1518.67,17.94991463,PD,UNHEALTHY,March
9,1047.91,247.96,19.15,2763.855,11405.4,21971.8,608.93,43.68,10.58,11.33,1550.88,26.89361702,PD,UNHEALTHY,March
30.49,717.27,66.32,16.72,1634.895,16243.8,98062,626.18,22.82,11.22,10.33,1940.11,27.23760684,PD,UNHEALTHY,March
15.77,1174.17,263.87,19.93,1130.25,11964.4,25423.4,436.1903922,27.38,9.8,12.19,1741.19,32.96125654,PD,UNHEALTHY,March
14.14,1186.37,237,19.65,1184.88,17441.6,49434,436.1903922,35.21,11.12,10.05,1722.26,39.23856613,PD,UNHEALTHY,March
13.2,978.15,253.33,19.56,1577.67,13462.9,29937.2,436.1903922,37.16,9.86,9.33,1532.69,40.97686375,PD,UNHEALTHY,March
24.18,1066.74,108.02,16.49,2142.15,15144.6,35816.6,436.1903922,20.86,7.74,12.26,1342.13,42.81897628,PD,UNHEALTHY,March
25.07,533.46,226.59,15.1,1294.14,9150.6,17495.8,412.65,15,5.02,12.53737705,578.59,66.85380117,PD,UNHEALTHY,April
18.06,589.26,117.48,16.13,1255.11,8953.3,17761.4,305.55,23.47,4.4,12.53737705,545.02,50.28811189,PD,UNHEALTHY,April
18.69,584.03,109.11,15.91,1218.69,9690.8,20966.6,296.25,24.77,4.8,12.53737705,575.82,55.25267994,PD,UNHEALTHY,April
283.37,265.94,178.8483333,22.12,2009.49,50000,236027.6,436.1903922,17.6,4.5,12.53737705,773.23,18.15008528,PD,UNHEALTHY,April
194.58,224.09,178.8483333,14.58,1106.835,50000,140033,4.35,17.6,3.76,12.53737705,660.13,37.4211099,PD,UNHEALTHY,April
21.03,544.62,163.56,14.94,2485.515,7046.2,14442.4,49.05,24.77,5.84,12.53737705,869.66,55.34550989,PD,UNHEALTHY,April
14.44,446.26,238.11,16.7,2821.08,15849.2,37675.2,422.55,16.3,6.18,12.53737705,721.98,55.18707483,PD,UNHEALTHY,April
97.92,349.3,178.8483333,19.71,3138.435,50000,138477.8,5.25,19.56,3.96,12.53737705,767.92,29.08863026,PD,UNHEALTHY,April
153.79,314.43,178.8483333,31.3,1966.39669,33802.8,200000,436.1903922,43.68,9.66,12.53737705,657.86,20.14342629,PD,UNHEALTHY,April
232.17,309.54,178.8483333,22.41,3076.005,33671.2,377132,436.1903922,18.25,4.18,12.53737705,782.82,19.79528536,PD,UNHEALTHY,April
15.08,973.62,275.59,19.47,1122.45,16549.1,47328.8,306.45,67.8,9.6,11.33,1555.54,43.19131615,PD,UNHEALTHY,April
63.09,428.82,28.27,16.98,1965.255,50000,94667,217.35,19.56,9.52,12.62,1476.52,25.81761006,PD,UNHEALTHY,April
17.21,768.54,289.42,24.07,1179.675,13801.1,36461.4,436.1903922,49.55,9.164533333,12.53737705,1437.219733,31.9628866,PD,UNHEALTHY,April
231.75,404.41,178.8483333,24.06,1966.39669,50000,178410,436.1903922,21.51,7.12,13.34,1270.79,18.05627462,PD,UNHEALTHY,April
80.51,404.76,178.8483333,18.11,3151.44,16469.2,102310.2,168.15,40.42,8.14,12.77,1414.42,27.12773109,PD,UNHEALTHY,April
9.98,1032.21,287.95,19.61,1450.215,11048.4,23887.2,409.65,44.33,10.62,14.41,1718.11,45.78439716,PD,UNHEALTHY,April
426.32,270.83,178.8483333,26.54,427.905,50000,236065.6,436.1903922,23.47,7.9,12.53737705,1362.42,18.29864253,PD,UNHEALTHY,April
130.85,397.78,178.8483333,20.99,3159.24,50000,151222.6,33.15,24.77,9.64,12.53737705,1604.26,19.46782178,PD,UNHEALTHY,April
27.83,691.46,178.21,18.74,2191.575,50000,50496,409.05,21.51,8.26,12.53737705,1384.64,47.39473684,PD,UNHEALTHY,April
9.13,827.13,314.55,18.67,781.68,14327.2,32364.8,414.15,56.07,9.56,12.53737705,1295.78,47.79104478,PD,UNHEALTHY,April
67.34,194.9,178.8483333,20.85,1966.39669,18063.98065,74187.81194,4.05,36.28,10.14,10.3,1283.57,33.38371474,PD,UNHEALTHY,
48.22,105.16,178.8483333,13.43,2844.495,18063.98065,170453.8,1.95,15.91,8.18,11.11,974.02,18.22139831,PD,UNHEALTHY,
5.95,216.98,37.28,11.05,1926.24,18063.98065,86568.8,268.05,23.55,8.06,10.23,769.95,19.42207053,PD,UNHEALTHY,
44.82,536.67,15.71,19.46,2605.17,16727.6,98346.4,329.25,26.74,10.06,10.3,1060.52,17.14069767,PD,UNHEALTHY,
17.84,385.94,288.37,18.69,1317.54,16693.9,40387.4,419.55,30.56,10.7,7.97,1162.31,16.11211778,PD,UNHEALTHY,
123.2,581.19,178.8483333,20.39,2144.745,18063.98065,74187.81194,0.15,48.38,10.82,12.86,1127.31,20.45478583,PD,UNHEALTHY,
22.52,690.56,119.37,18.95,1973.07,14755.7,84805,353.85,44.56,9.92,6.87,990.53,17.29016787,PD,UNHEALTHY,
70.52,286.04,38.74,15.48,1429.395,16448.6,93339.4,283.95,67.48,6.68,9.43,1707.24,16.71315193,PD,UNHEALTHY,
8.28,488.3,147.43,18.88,1197.885,8758.2,17135.4,379.05,52.84,12.16,6.72,1515.74,16.62430323,PD,UNHEALTHY,
155.92,191.04,178.8483333,19.88,1463.22,18063.98065,74187.81194,436.1903922,45.2,8.7,12.2,1049.43,19.79615795,PD,UNHEALTHY,
12.32,651.3,195.18,20.43,2462.1,12211.4,59694.4,436.1903922,40.74,10.26,13.01,1286.53,17.99175501,PD,UNHEALTHY,
57.99,289.89,178.8483333,18.54,1533.45,17045,108815.4,436.1903922,32.47,9.48,7.09,1120.66,18.88009592,PD,UNHEALTHY,
74.56,498.81,178.8483333,21.86,2748.24,18063.98065,160800.4,436.1903922,49.02,11.32,4.82,1845.01,17.45027933,PD,UNHEALTHY,
44.61,425.9,178.8483333,18.21,2194.17,17660.7,112741.4,436.1903922,38.83,8.92,7.75,1375.75,24.06198035,PD,UNHEALTHY,
80.29,652,178.8483333,24.16,3099.42,18063.98065,159852,436.1903922,47.11,13.18,8.26,2730.3,16.95381191,PD,UNHEALTHY,
67.12,468.67,178.8483333,20.24,2386.665,18063.98065,148434.8,436.1903922,45.2,12.2,7.6,2058.69,17.39693356,PD,UNHEALTHY,
109.18,644.29,178.8483333,23.28,2545.35,18063.98065,157727.8,436.1903922,42.01,12.8,9.21,1674.71,17.60255665,PD,UNHEALTHY,
19.75,577.34,104.92,19.6,2319.03,18136.8,58291,436.1903922,40.74,9.52,6.65,1056.09,17.53518628,PD,UNHEALTHY,
37.39,665.32,178.8483333,21.62,950.76,13880.3,75606.6,436.1903922,52.2,10.94,9.87,1526.34,16.92673993,PD,UNHEALTHY,
7.1,511.1,38.4,16.8,613.2,48297.6,123411.4,659.1,93.8,7.12,3.3,1043.3,55.58994197,UNHEALTHY,UNHEALTHY,July
1.8,752,245.2,17.1,3374.1,8112,16429,193,35,8,3.7,1133.8,46.44230769,UNHEALTHY,UNHEALTHY,July
1.6,625.2,301.6,17.2,483.3,7032,16204.6,27.3,105.8,7.04,2.8,1119.1,65.54545455,UNHEALTHY,UNHEALTHY,July
1.3,559,230.2,15.9,607.5,6604.8,13408.6,185.7606667,98,8.28,2.6,1107.9,55.24904215,UNHEALTHY,UNHEALTHY,July
0.9,559.4,371.5,15,514.35,12777.6,29960,58.1,115.7,7.06,3.9,949.3,60.08213552,UNHEALTHY,UNHEALTHY,July
0.9,508.1,300.7,14.8,844.95,6249.6,13143.2,46.2,47.8,6.66,4.7,875,66.42369021,UNHEALTHY,UNHEALTHY,July
0.4,752.3,152.8,14.5,1794.45,3110.4,5714.4,64,40.7,6.42,6.5,968.3,65.46728972,UNHEALTHY,UNHEALTHY,July
52.88013333,746,318.6,15.5,717.75,16910.4,45797.2,150.9,48.5,9.44,2.3,1355.9,41.38129496,UNHEALTHY,UNHEALTHY,July
2.8,624.6,145.5,14.4,2141.1,4248,7316.4,210.5,62.8,10.26,5.3,1565.1,58.24626866,UNHEALTHY,UNHEALTHY,July
3,543.5,427.6,20.4,669,4531.2,7918.6,110,39.6,9.58,9.002089552,1105.1,42.60309278,UNHEALTHY,UNHEALTHY,August
2,645.2,258.9,18.7,1974.9,3897.6,6694,14.6,25.8,9.13,9.002089552,1153.4,75.93457944,UNHEALTHY,UNHEALTHY,August
1.8,512.7,105.8,15.59175676,1169.6,624,1040.8,11,26.5,7.146756757,9.002089552,881.4544595,77.23809524,UNHEALTHY,UNHEALTHY,August
1.5,755.6,159,18.1,816,3379.2,5245,31.3,30.1,8.78,9.002089552,1141.5,79.60591133,UNHEALTHY,UNHEALTHY,August
1,739.5,309.2,19.5,1994.1,4358.4,7490,128,40.3,9.7,9.002089552,919,46.18911175,UNHEALTHY,UNHEALTHY,August
0.5,578,196.7,18.3,2196.5,676.8,1061.2,26.8,27.2,8.38,9.002089552,658.5,41.06060606,UNHEALTHY,UNHEALTHY,August
8.8,220.1,246,9.2,3882.75,81.6,61.2,103.4,15.2,5.06,5.7,598.8,25.72156197,UNHEALTHY,UNHEALTHY,September
2.6,270.9,372.5,12.3,1209.45,4612.8,4306.2,141.2,20.2,5.4,4.9,997.2,73.50253807,UNHEALTHY,UNHEALTHY,September
2.1,267,361.7,13.6,836.4,8668.8,10265.6,160.7,26.5,5.08,7.6,800.7,79.67213115,UNHEALTHY,UNHEALTHY,September
1.4,499.5,365.4,14.8,1037.1,5673.6,5724.6,120.7,30.1,5.58,6.5,876.3,78.20652174,UNHEALTHY,UNHEALTHY,September
1,493.5,255,14.2,1116.3,4488,4204.2,125.6,27.2,5.74,5,809.7,75.64986737,UNHEALTHY,UNHEALTHY,September
0.8,344.5,315.9,15.6,1186.95,6475.2,6632.8,134.7,21.6,5.86,4.8,940.8,58.92783505,UNHEALTHY,UNHEALTHY,September
25.9,445.1,162.2,17.2,1495.6,33811.2,66430.2,422.8,30.1,5.5,5.4,827.3,90.53571429,UNHEALTHY,UNHEALTHY,October
19.7,385.4,27.6,16.6,1613.55,7827.498361,85063.4,559.2,47.8,4.78,6.4,1020.4,25.80301686,UNHEALTHY,UNHEALTHY,September
7.2,306.9,217.3,12.1,969.3,19800,29347.7,332.4,30.1,4.28,7.6,821.4,48.68686869,UNHEALTHY,UNHEALTHY,September
5,723.4,376.2,16.2,505.8,12633.6,13347.3,214.1,142.6,6.16,10,1153.5,69.20930233,UNHEALTHY,UNHEALTHY,September
4.6,539.7,373.5,15.3,1076.7,8419.2,9275.8,155.8,96.6,5.4,10,1030.1,62.47826087,UNHEALTHY,UNHEALTHY,September
4.1,317.5,330.7,12.6,1280.1,3614.4,3265.4,193.6,23,4.56,7.9,964.8,66.51480638,UNHEALTHY,UNHEALTHY,September
3.9,526.8,345.7,15.5,2916.3,9806.4,9969.6,282.1,76.1,7.2,9.5,1346.7,48.67986799,UNHEALTHY,UNHEALTHY,September
3.7,590,361.9,14.3,2452.95,15580.8,18684.2,293.5,25.1,5.48,7.3,1004.4,52.54545455,UNHEALTHY,UNHEALTHY,September
3,257,364.2,11.8,1048.35,9508.8,8092,228.1,20.2,5.16,5.2,1050.3,41.71589311,UNHEALTHY,UNHEALTHY,September
2.8,412.7,301.1,15,2012.1,7387.2,6459.4,226,36.4,5.78,5.9,1219.3,60.86021505,UNHEALTHY,UNHEALTHY,September
1.4,299.6,322.4,14.2,1622.1,6921.6,7143,222.2,35,5.08,5.3,1051.8,55.98484848,UNHEALTHY,UNHEALTHY,September
16.8,111.9,152.6,5,3354.3,24,24776.37857,93.2,16.6,4.88,10.7,511.1,27.62867647,UNHEALTHY,UNHEALTHY,October
15,294.9,223.7,9.3,3108.45,57.6,24776.37857,64,18.8,4.2,10,688.3,25.36502547,UNHEALTHY,UNHEALTHY,October
